"interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2","is_neurotransmitter","ligand.symbol","ligand.family","ligand.location","ligand.keyword","ligand.secreted_type","ligand.transmembrane","receptor.symbol","receptor.family","receptor.location","receptor.keyword","receptor.surfaceome_main","receptor.surfaceome_sub","receptor.adhesome","receptor.secreted_type","receptor.transmembrane","version"
"WNT2_FZD9_LRP5","WNT","Wnt2","FZD9_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2  - (Fzd9+Lrp5)",FALSE,"Wnt2","Wnt","Extracellular matrix, Secreted, Extracellular space","Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Lipoprotein, Extracellular matrix, Disulfide bond, Secreted, Glycoprotein","wnt family",FALSE,"Fzd9, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Cell membrane, Endoplasmic reticulum, Membrane","Transducer, Ubl conjugation, Membrane, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Disease variant, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","Frizzled;GPCR, LDLR;Other_receptors","","",TRUE,"CellChatDB v1"
"WNT2B_FZD1_LRP5","WNT","Wnt2b","FZD1_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2b  - (Fzd1+Lrp5)",FALSE,"Wnt2b","Wnt","Extracellular matrix, Secreted, Extracellular space","Disease variant, Signal, Developmental protein, Reference proteome, Lipoprotein, Wnt signaling pathway, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Glycoprotein","wnt family",FALSE,"Fzd1, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Cell membrane, Endoplasmic reticulum, Membrane","Transducer, Ubl conjugation, Membrane, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Disease variant, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT2B_FZD10_LRP5","WNT","Wnt2b","FZD10_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2b  - (Fzd10+Lrp5)",FALSE,"Wnt2b","Wnt","Extracellular matrix, Secreted, Extracellular space","Disease variant, Signal, Developmental protein, Reference proteome, Lipoprotein, Wnt signaling pathway, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Glycoprotein","wnt family",FALSE,"Fzd10, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Cell membrane, Endoplasmic reticulum, Membrane","Transducer, Ubl conjugation, Membrane, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Disease variant, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT2B_FZD2_LRP5","WNT","Wnt2b","FZD2_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2b  - (Fzd2+Lrp5)",FALSE,"Wnt2b","Wnt","Extracellular matrix, Secreted, Extracellular space","Disease variant, Signal, Developmental protein, Reference proteome, Lipoprotein, Wnt signaling pathway, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Glycoprotein","wnt family",FALSE,"Fzd2, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Membrane, Cell membrane, Endoplasmic reticulum","Membrane, Disulfide bond, Transmembrane, Receptor, Glycoprotein, Transducer, Disease variant, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, G-protein coupled receptor, 3D-structure, Ubl conjugation, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT2B_FZD3_LRP5","WNT","Wnt2b","FZD3_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2b  - (Fzd3+Lrp5)",FALSE,"Wnt2b","Wnt","Extracellular matrix, Secreted, Extracellular space","Disease variant, Signal, Developmental protein, Reference proteome, Lipoprotein, Wnt signaling pathway, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Glycoprotein","wnt family",FALSE,"Fzd3, Lrp5","LDLR, G-protein coupled receptor Fz/Smo","Endoplasmic reticulum, Membrane, Apical cell membrane, Cell surface, Cell membrane","Membrane, Disulfide bond, Transmembrane, Osteogenesis imperfecta, Osteopetrosis, Receptor, EGF-like domain, Endoplasmic reticulum, Glycoprotein, Disease variant, Endocytosis, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Transmembrane helix, Phosphoprotein, Repeat, Neurogenesis, Alternative splicing, Transducer, Cell membrane, Direct protein sequencing, G-protein coupled receptor, Ubl conjugation","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT2B_FZD4_LRP5","WNT","Wnt2b","FZD4_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2b  - (Fzd4+Lrp5)",FALSE,"Wnt2b","Wnt","Extracellular matrix, Secreted, Extracellular space","Disease variant, Signal, Developmental protein, Reference proteome, Lipoprotein, Wnt signaling pathway, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Glycoprotein","wnt family",FALSE,"Fzd4, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Cell membrane, Endoplasmic reticulum, Membrane","Membrane, Disulfide bond, Transmembrane, Receptor, Glycoprotein, Transducer, Disease variant, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, G-protein coupled receptor, 3D-structure, Ubl conjugation, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT2B_FZD5_LRP5","WNT","Wnt2b","FZD5_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2b  - (Fzd5+Lrp5)",FALSE,"Wnt2b","Wnt","Extracellular matrix, Secreted, Extracellular space","Disease variant, Signal, Developmental protein, Reference proteome, Lipoprotein, Wnt signaling pathway, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Glycoprotein","wnt family",FALSE,"Fzd5, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Perikaryon, Cell projection, Axon, Synapse, Golgi apparatus membrane, Dendrite, Cell membrane, Endoplasmic reticulum, Membrane","Membrane, Disulfide bond, Transmembrane, Lipid-binding, Receptor, Glycoprotein, Transducer, Cell projection, Developmental protein, Signal, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, Golgi apparatus, Synapse, G-protein coupled receptor, 3D-structure, Ubl conjugation, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Disease variant, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT2B_FZD6_LRP5","WNT","Wnt2b","FZD6_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2b  - (Fzd6+Lrp5)",FALSE,"Wnt2b","Wnt","Extracellular matrix, Secreted, Extracellular space","Disease variant, Signal, Developmental protein, Reference proteome, Lipoprotein, Wnt signaling pathway, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Glycoprotein","wnt family",FALSE,"Fzd6, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Endoplasmic reticulum membrane, Cytoplasmic vesicle membrane, Apical cell membrane, Membrane, Cell surface, Cell membrane, Endoplasmic reticulum","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Cytoplasmic vesicle, Endoplasmic reticulum, Glycoprotein, Transducer, Disease variant, Developmental protein, Signal, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, Phosphoprotein, G-protein coupled receptor, Ubl conjugation, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endocytosis, Repeat","Receptors","Frizzled;GPCR, LDLR;Other_receptors","","",TRUE,"CellChatDB v1"
"WNT2B_FZD7_LRP5","WNT","Wnt2b","FZD7_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2b  - (Fzd7+Lrp5)",FALSE,"Wnt2b","Wnt","Extracellular matrix, Secreted, Extracellular space","Disease variant, Signal, Developmental protein, Reference proteome, Lipoprotein, Wnt signaling pathway, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Glycoprotein","wnt family",FALSE,"Fzd7, Lrp5","LDLR, G-protein coupled receptor Fz/Smo","Endoplasmic reticulum, Membrane, Endosome membrane, Cell membrane","Membrane, Disulfide bond, Transmembrane, Osteogenesis imperfecta, Osteopetrosis, Receptor, EGF-like domain, Endoplasmic reticulum, Glycoprotein, Disease variant, Endocytosis, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Transmembrane helix, Phosphoprotein, Repeat, Transducer, Cell membrane, G-protein coupled receptor, 3D-structure, Endosome, Ubl conjugation, Alternative splicing","Receptors","Frizzled;GPCR, LDLR;Other_receptors","","",TRUE,"CellChatDB v1"
"WNT2B_FZD8_LRP5","WNT","Wnt2b","FZD8_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2b  - (Fzd8+Lrp5)",FALSE,"Wnt2b","Wnt","Extracellular matrix, Secreted, Extracellular space","Disease variant, Signal, Developmental protein, Reference proteome, Lipoprotein, Wnt signaling pathway, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Glycoprotein","wnt family",FALSE,"Fzd8, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Golgi apparatus, Membrane, Cell membrane, Endoplasmic reticulum","Membrane, Disulfide bond, Transmembrane, Receptor, Glycoprotein, Transducer, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, Golgi apparatus, G-protein coupled receptor, 3D-structure, Ubl conjugation, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Disease variant, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT2B_FZD9_LRP5","WNT","Wnt2b","FZD9_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt2b  - (Fzd9+Lrp5)",FALSE,"Wnt2b","Wnt","Extracellular matrix, Secreted, Extracellular space","Disease variant, Signal, Developmental protein, Reference proteome, Lipoprotein, Wnt signaling pathway, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Glycoprotein","wnt family",FALSE,"Fzd9, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Cell membrane, Endoplasmic reticulum, Membrane","Transducer, Ubl conjugation, Membrane, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Disease variant, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","Frizzled;GPCR, LDLR;Other_receptors","","",TRUE,"CellChatDB v1"
"WNT3_FZD1_LRP5","WNT","Wnt3","FZD1_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt3  - (Fzd1+Lrp5)",FALSE,"Wnt3","Wnt","Extracellular matrix, Secreted, Extracellular space","Signal, Developmental protein, Reference proteome, Lipoprotein, Proto-oncogene, Wnt signaling pathway, Disulfide bond, Secreted, Extracellular matrix, 3D-structure, Glycoprotein","wnt family",FALSE,"Fzd1, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Cell membrane, Endoplasmic reticulum, Membrane","Transducer, Ubl conjugation, Membrane, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Disease variant, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT3_FZD10_LRP5","WNT","Wnt3","FZD10_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt3  - (Fzd10+Lrp5)",FALSE,"Wnt3","Wnt","Extracellular matrix, Secreted, Extracellular space","Signal, Developmental protein, Reference proteome, Lipoprotein, Proto-oncogene, Wnt signaling pathway, Disulfide bond, Secreted, Extracellular matrix, 3D-structure, Glycoprotein","wnt family",FALSE,"Fzd10, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Cell membrane, Endoplasmic reticulum, Membrane","Transducer, Ubl conjugation, Membrane, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Disease variant, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT3_FZD2_LRP5","WNT","Wnt3","FZD2_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt3  - (Fzd2+Lrp5)",FALSE,"Wnt3","Wnt","Extracellular matrix, Secreted, Extracellular space","Signal, Developmental protein, Reference proteome, Lipoprotein, Proto-oncogene, Wnt signaling pathway, Disulfide bond, Secreted, Extracellular matrix, 3D-structure, Glycoprotein","wnt family",FALSE,"Fzd2, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Membrane, Cell membrane, Endoplasmic reticulum","Membrane, Disulfide bond, Transmembrane, Receptor, Glycoprotein, Transducer, Disease variant, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, G-protein coupled receptor, 3D-structure, Ubl conjugation, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT3_FZD3_LRP5","WNT","Wnt3","FZD3_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt3  - (Fzd3+Lrp5)",FALSE,"Wnt3","Wnt","Extracellular matrix, Secreted, Extracellular space","Signal, Developmental protein, Reference proteome, Lipoprotein, Proto-oncogene, Wnt signaling pathway, Disulfide bond, Secreted, Extracellular matrix, 3D-structure, Glycoprotein","wnt family",FALSE,"Fzd3, Lrp5","LDLR, G-protein coupled receptor Fz/Smo","Endoplasmic reticulum, Membrane, Apical cell membrane, Cell surface, Cell membrane","Membrane, Disulfide bond, Transmembrane, Osteogenesis imperfecta, Osteopetrosis, Receptor, EGF-like domain, Endoplasmic reticulum, Glycoprotein, Disease variant, Endocytosis, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Transmembrane helix, Phosphoprotein, Repeat, Neurogenesis, Alternative splicing, Transducer, Cell membrane, Direct protein sequencing, G-protein coupled receptor, Ubl conjugation","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT3_FZD4_LRP5","WNT","Wnt3","FZD4_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt3  - (Fzd4+Lrp5)",FALSE,"Wnt3","Wnt","Extracellular matrix, Secreted, Extracellular space","Signal, Developmental protein, Reference proteome, Lipoprotein, Proto-oncogene, Wnt signaling pathway, Disulfide bond, Secreted, Extracellular matrix, 3D-structure, Glycoprotein","wnt family",FALSE,"Fzd4, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Cell membrane, Endoplasmic reticulum, Membrane","Membrane, Disulfide bond, Transmembrane, Receptor, Glycoprotein, Transducer, Disease variant, Signal, Developmental protein, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, G-protein coupled receptor, 3D-structure, Ubl conjugation, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
"WNT3_FZD5_LRP5","WNT","Wnt3","FZD5_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: mmu04310; PMID: 23209147","Secreted Signaling","Wnt3  - (Fzd5+Lrp5)",FALSE,"Wnt3","Wnt","Extracellular matrix, Secreted, Extracellular space","Signal, Developmental protein, Reference proteome, Lipoprotein, Proto-oncogene, Wnt signaling pathway, Disulfide bond, Secreted, Extracellular matrix, 3D-structure, Glycoprotein","wnt family",FALSE,"Fzd5, Lrp5","G-protein coupled receptor Fz/Smo, LDLR","Perikaryon, Cell projection, Axon, Synapse, Golgi apparatus membrane, Dendrite, Cell membrane, Endoplasmic reticulum, Membrane","Membrane, Disulfide bond, Transmembrane, Lipid-binding, Receptor, Glycoprotein, Transducer, Cell projection, Developmental protein, Signal, Reference proteome, Wnt signaling pathway, Cell membrane, Transmembrane helix, Golgi apparatus, Synapse, G-protein coupled receptor, 3D-structure, Ubl conjugation, Osteogenesis imperfecta, Osteopetrosis, EGF-like domain, Endoplasmic reticulum, Disease variant, Endocytosis, Phosphoprotein, Repeat, Alternative splicing","Receptors","LDLR;Other_receptors, Frizzled;GPCR","","",TRUE,"CellChatDB v1"
